Timestamp,Socket Connection Test,HTTP Connection Test,Network Type,Mobile Data Network Type,SIM State,Service State,Detailed State,Is Connected,Is Roaming,Is Available,Is Failover,Data Activity,Data State,Reason,Extra Info,WiFi SSID,WiFi BSSID,WiFi Frequency,WiFi Channel,WiFi Signal Strength (0–4),WiFi Signal Strength (RSSI),SIM Operator,SIM MCC,SIM MNC,Network Operator,Network MCC,Network MNC,Is Network Metered,Device Latitude,Device Longitude,Device Position Accuracy (m),Device Speed (m/s),Cell Signal Strength (0–4),Cell Signal Strength (dBm),ASU Level,CDMA Cell Base Station Id,CDMA Cell Latitude,CDMA Cell Longitude,CDMA Cell Network Id,CDMA Cell System Id,GSM Full Cell Id,GSM RNC,GSM Short Cell Id,GSM Cell LAC,GSM Cell PSC,LTE Cell Id,LTE Cell RF Channel,LTE Physical Cell Id,LTE Cell Tracking Area Code,Network Interface,IPv4 Address,IPv6 Address,Battery Level,Download Speed (Mbps),Upload Speed (Mbps)
2018-12-05 10:05:29,PASS,PASS,WIFI,UNKNOWN,UNKNOWN,,CONNECTED,1,0,1,0,NONE,DISCONNECTED,,"""roteador_cibiogas""","""roteador_cibiogas""",68:72:51:6e:16:22,2417,2,4,-13,,,,,,,0,,,,,0,,0,,,,,,,,,,,,,,,wlan0,192.168.1.94,fe80::d204:1ff:fea8:f8fe%wlan0,78,Disabled,Disabled
2018-12-05 10:00:29,PASS,PASS,WIFI,UNKNOWN,UNKNOWN,,CONNECTED,1,0,1,0,NONE,DISCONNECTED,,"""roteador_cibiogas""","""roteador_cibiogas""",68:72:51:6e:16:22,2417,2,4,-13,,,,,,,0,,,,,0,,0,,,,,,,,,,,,,,,wlan0,192.168.1.94,fe80::d204:1ff:fea8:f8fe%wlan0,75,Disabled,Disabled
2018-12-05 09:55:48,PASS,PASS,WIFI,UNKNOWN,UNKNOWN,,CONNECTED,1,0,1,0,NONE,DISCONNECTED,,"""roteador_cibiogas""","""roteador_cibiogas""",68:72:51:6e:16:22,2417,2,4,-13,,,,,,,0,,,,,0,,0,,,,,,,,,,,,,,,wlan0,192.168.1.94,fe80::d204:1ff:fea8:f8fe%wlan0,72,Disabled,Disabled
2018-12-05 09:50:48,PASS,PASS,WIFI,UNKNOWN,UNKNOWN,,CONNECTED,1,0,1,0,NONE,DISCONNECTED,,"""roteador_cibiogas""","""roteador_cibiogas""",68:72:51:6e:16:22,2417,2,4,-13,,,,,,,0,,,,,0,,0,,,,,,,,,,,,,,,wlan0,192.168.1.94,fe80::d204:1ff:fea8:f8fe%wlan0,69,Disabled,Disabled
2018-12-05 09:45:48,PASS,PASS,WIFI,UNKNOWN,UNKNOWN,,CONNECTED,1,0,1,0,NONE,DISCONNECTED,,"""roteador_cibiogas""","""roteador_cibiogas""",68:72:51:6e:16:22,2417,2,4,-13,,,,,,,0,,,,,0,,0,,,,,,,,,,,,,,,wlan0,192.168.1.94,fe80::d204:1ff:fea8:f8fe%wlan0,66,Disabled,Disabled
2018-12-05 09:40:48,PASS,PASS,WIFI,UNKNOWN,UNKNOWN,,CONNECTED,1,0,1,0,NONE,DISCONNECTED,,"""roteador_cibiogas""","""roteador_cibiogas""",68:72:51:6e:16:22,2417,2,4,-13,,,,,,,0,,,,,0,,0,,,,,,,,,,,,,,,wlan0,192.168.1.94,fe80::d204:1ff:fea8:f8fe%wlan0,63,Disabled,Disabled
2018-12-05 09:35:48,PASS,PASS,WIFI,UNKNOWN,UNKNOWN,,CONNECTED,1,0,1,0,NONE,DISCONNECTED,,"""roteador_cibiogas""","""roteador_cibiogas""",68:72:51:6e:16:22,2417,2,4,-13,,,,,,,0,,,,,0,,0,,,,,,,,,,,,,,,wlan0,192.168.1.94,fe80::d204:1ff:fea8:f8fe%wlan0,58,Disabled,Disabled
2018-12-05 09:30:48,PASS,PASS,WIFI,UNKNOWN,UNKNOWN,,CONNECTED,1,0,1,0,NONE,DISCONNECTED,,"""roteador_cibiogas""","""roteador_cibiogas""",68:72:51:6e:16:22,2417,2,4,-13,,,,,,,0,,,,,0,,0,,,,,,,,,,,,,,,wlan0,192.168.1.94,fe80::d204:1ff:fea8:f8fe%wlan0,56,Disabled,Disabled
2018-12-05 09:25:48,PASS,PASS,WIFI,UNKNOWN,UNKNOWN,,CONNECTED,1,0,1,0,NONE,DISCONNECTED,,"""roteador_cibiogas""","""roteador_cibiogas""",68:72:51:6e:16:22,2417,2,4,-13,,,,,,,0,,,,,0,,0,,,,,,,,,,,,,,,wlan0,192.168.1.94,fe80::d204:1ff:fea8:f8fe%wlan0,52,Disabled,Disabled
2018-12-05 09:20:48,PASS,PASS,WIFI,UNKNOWN,UNKNOWN,,CONNECTED,1,0,1,0,NONE,DISCONNECTED,,"""roteador_cibiogas""","""roteador_cibiogas""",68:72:51:6e:16:22,2417,2,4,-14,,,,,,,0,,,,,0,,0,,,,,,,,,,,,,,,wlan0,192.168.1.94,fe80::d204:1ff:fea8:f8fe%wlan0,50,Disabled,Disabled
2018-12-05 09:15:48,PASS,PASS,WIFI,UNKNOWN,UNKNOWN,,CONNECTED,1,0,1,0,NONE,DISCONNECTED,,"""roteador_cibiogas""","""roteador_cibiogas""",68:72:51:6e:16:22,2417,2,4,-14,,,,,,,0,,,,,0,,0,,,,,,,,,,,,,,,wlan0,192.168.1.94,fe80::d204:1ff:fea8:f8fe%wlan0,47,Disabled,Disabled
2018-12-05 09:10:48,PASS,PASS,WIFI,UNKNOWN,UNKNOWN,,CONNECTED,1,0,1,0,NONE,DISCONNECTED,,"""roteador_cibiogas""","""roteador_cibiogas""",68:72:51:6e:16:22,2417,2,4,-14,,,,,,,0,,,,,0,,0,,,,,,,,,,,,,,,wlan0,192.168.1.94,fe80::d204:1ff:fea8:f8fe%wlan0,43,Disabled,Disabled
2018-12-05 09:05:48,PASS,PASS,WIFI,UNKNOWN,UNKNOWN,,CONNECTED,1,0,1,0,NONE,DISCONNECTED,,"""roteador_cibiogas""","""roteador_cibiogas""",68:72:51:6e:16:22,2417,2,4,-15,,,,,,,0,,,,,0,,0,,,,,,,,,,,,,,,wlan0,192.168.1.94,fe80::d204:1ff:fea8:f8fe%wlan0,40,Disabled,Disabled
2018-12-05 09:00:48,PASS,PASS,WIFI,UNKNOWN,UNKNOWN,,CONNECTED,1,0,1,0,NONE,DISCONNECTED,,"""roteador_cibiogas""","""roteador_cibiogas""",68:72:51:6e:16:22,2417,2,4,-15,,,,,,,0,,,,,0,,0,,,,,,,,,,,,,,,wlan0,192.168.1.94,fe80::d204:1ff:fea8:f8fe%wlan0,36,Disabled,Disabled
2018-12-05 08:55:48,PASS,PASS,WIFI,UNKNOWN,UNKNOWN,,CONNECTED,1,0,1,0,NONE,DISCONNECTED,,"""roteador_cibiogas""","""roteador_cibiogas""",68:72:51:6e:16:22,2417,2,4,-15,,,,,,,0,,,,,0,,0,,,,,,,,,,,,,,,wlan0,192.168.1.94,fe80::d204:1ff:fea8:f8fe%wlan0,33,Disabled,Disabled
2018-12-05 08:50:48,PASS,PASS,WIFI,UNKNOWN,UNKNOWN,,CONNECTED,1,0,1,0,NONE,DISCONNECTED,,"""roteador_cibiogas""","""roteador_cibiogas""",68:72:51:6e:16:22,2417,2,4,-15,,,,,,,0,,,,,0,,0,,,,,,,,,,,,,,,wlan0,192.168.1.94,fe80::d204:1ff:fea8:f8fe%wlan0,30,Disabled,Disabled
2018-12-05 08:45:48,PASS,PASS,WIFI,UNKNOWN,UNKNOWN,,CONNECTED,1,0,1,0,NONE,DISCONNECTED,,"""roteador_cibiogas""","""roteador_cibiogas""",68:72:51:6e:16:22,2417,2,4,-17,,,,,,,0,,,,,0,,0,,,,,,,,,,,,,,,wlan0,192.168.1.94,fe80::d204:1ff:fea8:f8fe%wlan0,27,Disabled,Disabled
2018-12-05 08:40:48,PASS,PASS,WIFI,UNKNOWN,UNKNOWN,,CONNECTED,1,0,1,0,NONE,DISCONNECTED,,"""roteador_cibiogas""","""roteador_cibiogas""",68:72:51:6e:16:22,2417,2,4,-19,,,,,,,0,,,,,0,,0,,,,,,,,,,,,,,,wlan0,192.168.1.94,fe80::d204:1ff:fea8:f8fe%wlan0,24,Disabled,Disabled
2018-12-05 08:35:48,PASS,PASS,WIFI,UNKNOWN,UNKNOWN,,CONNECTED,1,0,1,0,NONE,DISCONNECTED,,"""roteador_cibiogas""","""roteador_cibiogas""",68:72:51:6e:16:22,2417,2,4,-20,,,,,,,0,,,,,0,,0,,,,,,,,,,,,,,,wlan0,192.168.1.94,fe80::d204:1ff:fea8:f8fe%wlan0,21,Disabled,Disabled
2018-12-05 08:30:48,PASS,PASS,WIFI,UNKNOWN,UNKNOWN,,CONNECTED,1,0,1,0,NONE,DISCONNECTED,,"""roteador_cibiogas""","""roteador_cibiogas""",68:72:51:6e:16:22,2417,2,4,-37,,,,,,,0,,,,,0,,0,,,,,,,,,,,,,,,wlan0,192.168.1.94,fe80::d204:1ff:fea8:f8fe%wlan0,21,Disabled,Disabled
2018-12-05 08:25:48,FAIL,FAIL,,UNKNOWN,UNKNOWN,,,,,,,NONE,DISCONNECTED,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,22,Disabled,Disabled
2018-12-05 08:20:48,FAIL,FAIL,,UNKNOWN,UNKNOWN,,,,,,,NONE,DISCONNECTED,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,22,Disabled,Disabled
2018-12-05 08:15:48,FAIL,FAIL,,UNKNOWN,UNKNOWN,,,,,,,NONE,DISCONNECTED,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,23,Disabled,Disabled
2018-12-05 08:10:48,FAIL,FAIL,,UNKNOWN,UNKNOWN,,,,,,,NONE,DISCONNECTED,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,23,Disabled,Disabled
2018-12-05 08:05:48,FAIL,FAIL,,UNKNOWN,UNKNOWN,,,,,,,NONE,DISCONNECTED,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,23,Disabled,Disabled
2018-12-05 08:00:48,FAIL,FAIL,,UNKNOWN,UNKNOWN,,,,,,,NONE,DISCONNECTED,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,24,Disabled,Disabled
2018-12-05 07:55:48,FAIL,FAIL,,UNKNOWN,UNKNOWN,,,,,,,NONE,DISCONNECTED,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,24,Disabled,Disabled
2018-12-05 07:50:48,FAIL,FAIL,,UNKNOWN,UNKNOWN,,,,,,,NONE,DISCONNECTED,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,24,Disabled,Disabled
2018-12-05 07:45:48,FAIL,FAIL,,UNKNOWN,UNKNOWN,,,,,,,NONE,DISCONNECTED,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,24,Disabled,Disabled
2018-12-05 07:40:48,FAIL,FAIL,,UNKNOWN,UNKNOWN,,,,,,,NONE,DISCONNECTED,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,25,Disabled,Disabled
2018-12-05 07:35:48,FAIL,FAIL,,UNKNOWN,UNKNOWN,,,,,,,NONE,DISCONNECTED,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,25,Disabled,Disabled
2018-12-05 07:30:48,FAIL,FAIL,,UNKNOWN,UNKNOWN,,,,,,,NONE,DISCONNECTED,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,25,Disabled,Disabled
2018-12-05 07:25:48,FAIL,FAIL,,UNKNOWN,UNKNOWN,,,,,,,NONE,DISCONNECTED,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,26,Disabled,Disabled
2018-12-05 07:20:48,FAIL,FAIL,,UNKNOWN,UNKNOWN,,,,,,,NONE,DISCONNECTED,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,26,Disabled,Disabled
2018-12-05 07:15:48,FAIL,FAIL,,UNKNOWN,UNKNOWN,,,,,,,NONE,DISCONNECTED,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,26,Disabled,Disabled
2018-12-05 07:10:48,FAIL,FAIL,,UNKNOWN,UNKNOWN,,,,,,,NONE,DISCONNECTED,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,27,Disabled,Disabled
2018-12-05 07:05:48,FAIL,FAIL,,UNKNOWN,UNKNOWN,,,,,,,NONE,DISCONNECTED,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,27,Disabled,Disabled
2018-12-05 07:00:48,FAIL,FAIL,,UNKNOWN,UNKNOWN,,,,,,,NONE,DISCONNECTED,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,27,Disabled,Disabled
2018-12-05 06:55:48,FAIL,FAIL,,UNKNOWN,UNKNOWN,,,,,,,NONE,DISCONNECTED,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,28,Disabled,Disabled
2018-12-05 06:50:48,FAIL,FAIL,,UNKNOWN,UNKNOWN,,,,,,,NONE,DISCONNECTED,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,28,Disabled,Disabled
2018-12-05 06:45:48,FAIL,FAIL,,UNKNOWN,UNKNOWN,,,,,,,NONE,DISCONNECTED,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,28,Disabled,Disabled
2018-12-05 06:40:48,FAIL,FAIL,,UNKNOWN,UNKNOWN,,,,,,,NONE,DISCONNECTED,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,29,Disabled,Disabled
2018-12-05 06:35:48,FAIL,FAIL,,UNKNOWN,UNKNOWN,,,,,,,NONE,DISCONNECTED,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,29,Disabled,Disabled
2018-12-05 06:30:48,FAIL,FAIL,,UNKNOWN,UNKNOWN,,,,,,,NONE,DISCONNECTED,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,29,Disabled,Disabled
2018-12-05 06:25:48,FAIL,FAIL,,UNKNOWN,UNKNOWN,,,,,,,NONE,DISCONNECTED,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,29,Disabled,Disabled
2018-12-05 06:20:48,FAIL,FAIL,,UNKNOWN,UNKNOWN,,,,,,,NONE,DISCONNECTED,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,30,Disabled,Disabled
2018-12-05 06:15:48,FAIL,FAIL,,UNKNOWN,UNKNOWN,,,,,,,NONE,DISCONNECTED,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,30,Disabled,Disabled
2018-12-05 06:10:48,FAIL,FAIL,,UNKNOWN,UNKNOWN,,,,,,,NONE,DISCONNECTED,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,30,Disabled,Disabled
2018-12-05 06:05:48,FAIL,FAIL,,UNKNOWN,UNKNOWN,,,,,,,NONE,DISCONNECTED,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,30,Disabled,Disabled
2018-12-05 06:00:48,FAIL,FAIL,,UNKNOWN,UNKNOWN,,,,,,,NONE,DISCONNECTED,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,30,Disabled,Disabled
2018-12-05 05:55:48,FAIL,FAIL,,UNKNOWN,UNKNOWN,,,,,,,NONE,DISCONNECTED,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,31,Disabled,Disabled
2018-12-05 05:50:48,FAIL,FAIL,,UNKNOWN,UNKNOWN,,,,,,,NONE,DISCONNECTED,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,31,Disabled,Disabled
2018-12-05 05:45:48,FAIL,FAIL,,UNKNOWN,UNKNOWN,,,,,,,NONE,DISCONNECTED,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,32,Disabled,Disabled
2018-12-05 05:40:48,FAIL,FAIL,,UNKNOWN,UNKNOWN,,,,,,,NONE,DISCONNECTED,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,32,Disabled,Disabled
2018-12-05 05:35:48,FAIL,FAIL,,UNKNOWN,UNKNOWN,,,,,,,NONE,DISCONNECTED,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,32,Disabled,Disabled
2018-12-05 05:30:48,FAIL,FAIL,,UNKNOWN,UNKNOWN,,,,,,,NONE,DISCONNECTED,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,32,Disabled,Disabled
2018-12-05 05:25:48,FAIL,FAIL,,UNKNOWN,UNKNOWN,,,,,,,NONE,DISCONNECTED,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,33,Disabled,Disabled
2018-12-05 05:20:48,FAIL,FAIL,,UNKNOWN,UNKNOWN,,,,,,,NONE,DISCONNECTED,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,33,Disabled,Disabled
2018-12-05 05:15:48,FAIL,FAIL,,UNKNOWN,UNKNOWN,,,,,,,NONE,DISCONNECTED,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,33,Disabled,Disabled
2018-12-05 05:10:48,FAIL,FAIL,,UNKNOWN,UNKNOWN,,,,,,,NONE,DISCONNECTED,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,34,Disabled,Disabled
2018-12-05 05:05:48,FAIL,FAIL,,UNKNOWN,UNKNOWN,,,,,,,NONE,DISCONNECTED,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,34,Disabled,Disabled
2018-12-05 05:00:48,FAIL,FAIL,,UNKNOWN,UNKNOWN,,,,,,,NONE,DISCONNECTED,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,34,Disabled,Disabled
2018-12-05 04:55:48,FAIL,FAIL,,UNKNOWN,UNKNOWN,,,,,,,NONE,DISCONNECTED,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,34,Disabled,Disabled
2018-12-05 04:50:48,FAIL,FAIL,,UNKNOWN,UNKNOWN,,,,,,,NONE,DISCONNECTED,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,35,Disabled,Disabled
2018-12-05 04:45:48,FAIL,FAIL,,UNKNOWN,UNKNOWN,,,,,,,NONE,DISCONNECTED,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,35,Disabled,Disabled
2018-12-05 04:40:48,FAIL,FAIL,,UNKNOWN,UNKNOWN,,,,,,,NONE,DISCONNECTED,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,35,Disabled,Disabled
2018-12-05 04:35:48,FAIL,FAIL,,UNKNOWN,UNKNOWN,,,,,,,NONE,DISCONNECTED,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,36,Disabled,Disabled
2018-12-05 04:30:48,FAIL,FAIL,,UNKNOWN,UNKNOWN,,,,,,,NONE,DISCONNECTED,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,36,Disabled,Disabled
2018-12-05 04:25:48,FAIL,FAIL,,UNKNOWN,UNKNOWN,,,,,,,NONE,DISCONNECTED,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,36,Disabled,Disabled
2018-12-05 04:20:48,FAIL,FAIL,,UNKNOWN,UNKNOWN,,,,,,,NONE,DISCONNECTED,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,36,Disabled,Disabled
2018-12-05 04:15:48,FAIL,FAIL,,UNKNOWN,UNKNOWN,,,,,,,NONE,DISCONNECTED,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,38,Disabled,Disabled
2018-12-05 04:10:48,FAIL,FAIL,,UNKNOWN,UNKNOWN,,,,,,,NONE,DISCONNECTED,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,38,Disabled,Disabled
2018-12-05 04:05:48,FAIL,FAIL,,UNKNOWN,UNKNOWN,,,,,,,NONE,DISCONNECTED,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,38,Disabled,Disabled
2018-12-05 04:00:48,FAIL,FAIL,,UNKNOWN,UNKNOWN,,,,,,,NONE,DISCONNECTED,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,39,Disabled,Disabled
2018-12-05 03:55:48,FAIL,FAIL,,UNKNOWN,UNKNOWN,,,,,,,NONE,DISCONNECTED,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,39,Disabled,Disabled
2018-12-05 03:50:48,FAIL,FAIL,,UNKNOWN,UNKNOWN,,,,,,,NONE,DISCONNECTED,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,39,Disabled,Disabled
2018-12-05 03:45:48,FAIL,FAIL,,UNKNOWN,UNKNOWN,,,,,,,NONE,DISCONNECTED,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,39,Disabled,Disabled
2018-12-05 03:40:48,FAIL,FAIL,,UNKNOWN,UNKNOWN,,,,,,,NONE,DISCONNECTED,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,40,Disabled,Disabled
2018-12-05 03:35:48,FAIL,FAIL,,UNKNOWN,UNKNOWN,,,,,,,NONE,DISCONNECTED,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,40,Disabled,Disabled
2018-12-05 03:30:48,FAIL,FAIL,,UNKNOWN,UNKNOWN,,,,,,,NONE,DISCONNECTED,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,40,Disabled,Disabled
2018-12-05 03:25:48,FAIL,FAIL,,UNKNOWN,UNKNOWN,,,,,,,NONE,DISCONNECTED,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,41,Disabled,Disabled
2018-12-05 03:20:48,FAIL,FAIL,,UNKNOWN,UNKNOWN,,,,,,,NONE,DISCONNECTED,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,41,Disabled,Disabled
